date,planned_cost_yuan,settlement_cost_yuan,adjustment_fee_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,planned_grid_kwh,adjusted_grid_kwh,soc_min_kwh,soc_max_kwh
2025-02-19,46602.880965192555,47666.31096040162,1063.429995209066,4692.476501273184,52358.7874616748,1235.606056611112,75620.02364135801,76496.37788391666,1200.0,10800.0
2025-02-20,47609.01137156022,46848.899103397154,-760.1122681630659,3511.3907892618995,50360.28989265906,834.2985293611102,77895.52935864197,74890.1187057596,1200.0,10800.0
2025-02-21,16987.11168989861,17215.325698024455,228.21400812584397,1666.0206708416636,18881.346368866118,363.0449416666661,33639.458075925926,33821.23513417593,1200.0,10800.0
2025-02-22,17388.10776898626,17453.716401807826,65.60863282156424,1793.7767036242485,19247.493105432073,429.32775305555424,33846.62475905349,33826.124359109046,1200.0,10800.0
2025-02-23,47403.425466963046,46747.37916355739,-656.0463034056593,3873.230042924907,50620.609206482295,1100.4670259166678,77480.2794805,74891.9288748244,1200.0,10800.0
2025-02-24,45667.76357146623,45875.35014546622,207.58657399998629,871.5277389325026,46746.877884398724,179.45812263374347,73712.80231882716,73938.97132486282,1200.0,10800.0
2025-02-25,47014.34786345553,44858.11539830003,-2156.2324651554954,2776.817004733435,47634.93240303347,699.0517644413615,76802.46051676954,70232.18979623869,1200.0,10800.0
2025-02-26,42324.395573561254,45021.73192205437,2697.336348493118,3696.4711668380896,48718.203088892464,942.2062140123464,69720.31324804526,72717.86425080245,1200.0,10800.0
2025-02-27,43333.81804775964,44174.51322448048,840.6951767208375,2872.4266630880484,47046.93988756853,638.8245066666651,70707.617939369,70987.99229711933,1200.0,10800.0
2025-02-28,16658.712310171843,16799.880870442634,141.1685602707912,2037.538526264238,18837.41939670687,511.8510926388909,32488.657334053496,32523.582724348424,1200.0,10800.0
2025-03-01,16844.583275739526,16814.442118705658,-30.141157033867785,953.1055209388916,17767.54763964455,193.00777777777824,32418.170634979422,32355.108771845,1200.0,10800.0
2025-03-02,47479.13214108067,48442.627545769705,963.4954046890343,610.2805764750008,49052.908122244706,122.29014166666681,77212.42980548696,77801.92987856653,1200.0,10800.0
2025-03-03,49046.895739293424,48306.66716089924,-740.2285783941843,4641.21646256733,52947.88362346657,1297.9094338477353,79824.10131851851,75378.52442403977,1200.0,10800.0
2025-03-04,43064.89798253434,44819.4745339481,1754.5765514137602,2937.7830767987516,47757.257610746856,869.1354427983496,70731.29802019888,72704.6443513395,1200.0,10800.0
2025-03-05,45273.064906338885,43637.65508865117,-1635.409817687716,4495.7471702537205,48133.40225890489,1252.5316455761365,74401.22531566667,69408.06592788066,1200.0,10800.0
2025-03-06,41964.839566259034,42425.032416620576,460.1928503615418,3055.1138491183797,45480.14626573896,867.5550509999975,69327.40993117284,69568.93278036316,1200.0,10800.0
2025-03-07,16370.66154540611,16234.734644250271,-135.926901155839,2742.917613489369,18977.65225773964,973.2779261659739,31226.173049999998,30933.44428216735,1200.0,10800.0
2025-03-08,15663.024549578333,15838.029742188795,175.00519261046247,1248.4953547541636,17086.525096942958,297.9225749999991,30550.38333333333,30803.449032235938,1200.0,10800.0
2025-03-09,44426.16731473616,42595.785722004315,-1830.3815927318428,2291.349712096051,44887.13543410037,696.6472923333324,73419.35159357166,67110.92841820986,1200.0,10800.0
2025-03-10,42322.18163950324,43639.058298503136,1316.8766589998995,2483.6747157981026,46122.73301430124,558.915925667008,70669.22986820986,71733.83018163752,1200.0,10800.0
2025-03-11,37434.870135567224,42146.7391928689,4711.869057301679,3719.726006706875,45866.46519957578,1015.4354632664563,61491.453944444445,67513.3601270919,1200.0,10800.0
2025-03-12,43385.32184872078,41726.521708661545,-1658.800140059233,1679.7083955398525,43406.2301042014,512.5435412894328,71711.61390758332,66093.24443847736,1200.0,10800.0
2025-03-13,43619.08975142,44270.72760875126,651.6378573312613,1263.825768514754,45534.55337726601,303.28218126818,72062.23493333333,72240.20004413922,1200.0,10800.0
2025-03-14,15063.48007165861,15503.39943881111,439.91936715249904,463.80537500000077,15967.20481381111,92.28970000000017,29593.985338888888,29921.577088888887,1200.0,10800.0
2025-03-15,15322.964399136392,15935.729335548058,612.764936411666,549.9043822083308,16485.633717756387,131.12751666666594,30146.428183333333,30603.89825,1200.0,10800.0
2025-03-16,41599.65435172268,42002.23413457548,402.57978285280115,523.3774894444452,42525.611624019926,105.21026666666683,68762.70772314814,68747.84525445815,1200.0,10800.0
2025-03-17,38087.82837007099,38530.410121617606,442.58175154661876,3282.8905027180654,41813.30062433567,1262.6163893045245,64171.01908786007,60900.25279495884,1200.0,10800.0
2025-03-18,43804.24294918056,41589.5395247932,-2214.703424387357,1743.8178929216933,43333.3574177149,388.3260623055553,72433.40622355966,65627.61927081618,1200.0,10800.0
2025-03-19,35708.50111563099,39530.37667983615,3821.8755642051547,3799.5942954213915,43329.970975257536,1384.2000905555558,58836.27842482853,63481.82818525378,1200.0,10800.0
2025-03-20,40996.58553877924,40166.32643214783,-830.2591066314126,7631.045695690184,47797.37212783801,2536.152556518524,67748.65707790191,63896.73343683127,1200.0,10800.0
2025-03-21,14801.653355524999,14913.236577295,111.58322177000082,894.4924035887246,15807.728980883725,207.47847394444503,29174.07535833333,29137.79138055555,1200.0,10800.0
2025-03-22,15131.19831616583,15186.384146790137,55.18583062430662,250.4163181314852,15436.800464921622,89.11173724279907,29682.097774999995,29771.5472127572,1200.0,10800.0
2025-03-23,41991.36294951856,40324.26152043186,-1667.1014290867024,597.7162365244998,40921.97775695636,122.02349700000008,69371.50491227709,64734.01107119341,1200.0,10800.0
2025-03-24,38789.97767545459,38730.03708387411,-59.94059158048185,1439.224014634727,40169.26109850883,350.5033083333336,65066.702620267475,62645.347144307256,1200.0,10800.0
2025-03-25,44135.69359565607,41407.57258530566,-2728.1210103504127,2675.18303369591,44082.75561900157,867.8963711525989,73161.61269283266,64220.99683816872,1200.0,10800.0
2025-03-26,37605.519918859325,37348.2224859923,-257.2974328670243,366.8857803784524,37715.10826637076,80.80527483333523,62223.50828048697,60263.683913923174,1200.0,10800.0
2025-03-27,39884.40219739599,38333.3407768104,-1551.061420585589,4491.596039442963,42824.936816253365,1399.5009596995874,66450.7058797325,61566.222710493836,1200.0,10800.0
2025-03-28,14530.75191920361,14493.113289437812,-37.638629765799124,366.8220342751862,14859.935323712998,98.30525683333758,29022.822927777775,28943.664671570637,1200.0,10800.0
2025-03-29,14007.845811330277,14595.779341159443,587.9335298291662,1213.9882956855072,15809.76763684495,290.293141277773,28249.42214722222,28682.269202777774,1200.0,10800.0
2025-03-30,38852.461652275306,36644.62422632973,-2207.837425945574,5433.7693592262585,42078.39358555599,1737.2610923868374,65619.0725951646,57776.82510833333,1200.0,10800.0
2025-03-31,33786.68048467751,36829.28362189256,3042.6031372150464,3180.8550805528484,40010.13870244541,942.2154017640469,55773.56602256515,60088.287594461246,1200.0,10800.0
2025-04-01,40910.39586239311,39804.73996939549,-1105.6558929976236,1178.9842046293024,40983.72417402479,283.48225191944687,69518.62128299038,65097.61741701989,1200.0,10800.0
2025-04-02,39209.20044186064,39203.312917606294,-5.887524254343589,1792.856788515288,40996.16970612158,403.13939166666773,65987.77713220163,65428.546242302815,1200.0,10800.0
2025-04-03,40376.344895126356,38476.995810936016,-1899.3490841903404,738.6509118666593,39215.646722802674,166.04988333333347,66864.35781687242,61092.2014973251,1200.0,10800.0
2025-04-04,13492.375911247222,13559.708331774305,67.33242052708374,815.8224713454274,14375.530803119733,227.1063151666691,27379.07573333333,27427.470499999996,1200.0,10787.863553858024
2025-04-05,13560.578333918605,13802.263024317943,241.68469039933734,1650.202858674669,15452.465882992612,414.6970639444451,27434.967808333327,27625.083536388884,1200.0,10800.0
2025-04-06,36633.41208222802,36940.88228307844,307.4702008504246,974.2524151736136,37915.134698252055,231.39364166666735,62601.74107890946,59074.52931718107,1200.0,10800.0
2025-04-07,32306.49888058166,34169.809805694174,1863.3109251125134,2697.5398652464255,36867.3496709406,789.7467308045242,54833.57886666666,56628.87574913374,1200.0,10800.0
2025-04-08,38366.16719939459,36948.71714475313,-1417.4500546414638,1458.8408151786798,38407.55795993181,349.9518689382699,64099.50034619341,58958.253666666664,1200.0,10800.0
2025-04-09,37122.65865026269,38098.08873711861,975.4300868559221,1496.952432474638,39595.04116959325,397.650091421811,62461.60290216049,63639.72951817559,1200.0,10800.0
2025-04-10,36658.858417391835,36414.904648441116,-243.95376895071968,2993.7244215500496,39408.62906999116,754.6170605624145,60652.462103532234,59276.67627688614,1200.0,10800.0
2025-04-11,12802.496496516667,13209.371116343747,406.8746198270801,2611.3167911909854,15820.687907534733,638.6609041666694,26449.897449999997,26768.840275,1200.0,10800.0
2025-04-12,13444.121797296943,13186.299985906804,-257.82181139013846,1532.153037404169,14718.453023310973,407.9842416666671,26950.195125,26378.68226666666,1200.0,10800.0
2025-04-13,34167.4052589738,34468.324848798744,300.91958982494543,3033.6788907686305,37502.00373956737,853.6193888391623,57677.98281615226,57504.961569687584,1200.0,10800.0
2025-04-14,37096.18017297401,34804.98821674867,-2291.191956225339,4949.413523191646,39754.40173994032,1464.133283333326,61970.048608436206,55221.91789722223,1200.0,10800.0
2025-04-15,31184.75867912464,32866.67481232219,1681.916133197552,3599.4000132521614,36466.07482557435,846.5841462620036,52262.10842331961,54016.70788158436,1200.0,10800.0
2025-04-16,34725.22587930111,35695.776725804135,970.5508465030216,2546.993912765434,38242.77063856957,805.8860826779858,59750.483034259254,59126.96195720165,1200.0,10800.0
2025-04-17,32245.118063932714,34841.58614648529,2596.4680825525793,2502.6153178067307,37344.201464292026,816.0308412218852,52974.92851265432,56393.04559787379,1200.0,10800.0
2025-04-18,12322.643237303055,12459.040954045558,136.3977167425037,1611.4246451926579,14070.465599238216,430.8276813333316,25679.128699999994,25777.873375,1200.0,10800.0
2025-04-19,12116.808268990277,12812.316872893609,695.5086039033322,1217.9499864921481,14030.266859385756,336.6089371666683,25682.483038888888,26161.543980555554,1200.0,10781.620139382714
2025-04-20,32027.960086468218,33454.76154505925,1426.8014585910314,1355.8465060194376,34810.608051078685,340.9458499999984,54255.331242318236,55793.61142482853,1200.0,10800.0
2025-04-21,34725.96126022669,33460.31310900765,-1265.648151219044,2173.110385713956,35633.4234947216,515.6229460000038,58943.46255051439,54533.629102777784,1200.0,10800.0
2025-04-22,31045.768180160103,33661.463909801045,2615.695729640942,2634.903762932198,36296.36767273324,879.5324578189279,52772.69721460904,55631.51657541152,1200.0,10800.0
2025-04-23,30053.82253424017,34133.72105295475,4079.898518714581,1919.403597232892,36053.124650187645,499.6338113645422,50624.20892897805,55577.91012064471,1200.0,10800.0
2025-04-24,30861.683479839525,33321.96594136537,2460.282461525847,1595.7184787296655,34917.684420095036,376.6554625171429,51685.38404427297,54410.331760939654,1200.0,10800.0
2025-04-25,12445.26292730611,12261.926723503057,-183.33620380305365,1813.396939620542,14075.3236631236,506.52806416666397,25439.579808333332,24968.16248055555,1200.0,10762.934347345677
2025-04-26,12234.005233921944,12516.383661905696,282.3784279837528,1407.7070309388816,13924.090692844578,412.16771666666546,25347.031299999995,25553.208338888886,1200.0,10783.29525
2025-04-27,30139.83289010427,33286.19523038839,3146.3623402841185,3291.432630158415,36577.6278605468,841.7503522722913,50318.797258058985,53484.633005920085,1200.0,10800.0
2025-04-28,35305.01169456376,36820.73259935343,1515.7209047896758,1638.50950522367,38459.242104577104,367.0822044999994,60542.85703148147,61340.46195404663,1200.0,10800.0
2025-04-29,30189.10943499569,31867.51202144476,1678.4025864490686,1936.4006630711692,33803.912684515926,462.9738404132332,50473.677366460906,51668.46684447874,1200.0,10800.0
2025-04-30,29613.98483837577,30421.639363822836,807.6545254470657,5835.105673710305,36256.74503753314,2145.865804732499,48786.280097119336,49387.67984238684,1200.0,10800.0
2025-05-01,33625.12067265946,36494.797435062166,2869.676762402705,1711.2272277248733,38206.02466278704,407.462912142659,53895.78526272291,56905.12773330624,1200.0,10800.0
2025-05-02,15455.613366804997,15336.17033030111,-119.4430365038861,1083.2398433099354,16419.410173611046,261.02075858333444,29374.91966666666,29152.481127777777,1200.0,10800.0
2025-05-03,14705.559249198888,14762.339572530555,56.780323331666295,1194.8962536577417,15957.235826188296,277.4954728333323,28391.17984722222,28431.38486388889,1200.0,10795.572037037036
2025-05-04,35301.68631124547,34510.491204886486,-791.1951063589804,3314.964931615278,37825.456136501765,787.745638888889,57924.74703069273,55484.16982222222,1200.0,10800.0
2025-05-05,36347.283911782215,36031.30964975471,-315.9742620275065,2593.0966547729486,38624.406304527656,754.4356217078208,59174.250199999995,58558.69865397805,1200.0,10800.0
2025-05-06,32413.26235216697,35346.274366143305,2933.012013976335,4065.361557727928,39411.63592387123,1038.1224736090585,52692.602052091905,55503.152861091905,1200.0,10800.0
2025-05-07,34527.051686489205,37449.749278563744,2922.697592074539,1530.7836025113154,38980.53288107506,343.0787398024674,55445.60312421125,59108.25469775034,1200.0,10800.0
2025-05-08,35678.18208377141,36235.29858947714,557.1165057057297,2581.685268510958,38816.983857988096,589.460121502058,59941.053506893,59357.51419691357,1200.0,10800.0
2025-05-09,13679.557370654446,14523.605282656941,844.0479120024957,1626.8884435377756,16150.493726194716,390.287408666666,26999.518858333333,27564.340608333332,1200.0,10800.0
2025-05-10,13801.725551430956,14556.159739841189,754.4341884102323,1156.1705157668293,15712.330255608018,279.17810299999894,27358.06597188889,27896.644891666663,1200.0,10795.503725308641
2025-05-11,34855.03037594482,35731.25548932125,876.2251133764294,3568.753301217437,39300.00879053869,1327.16615895062,58123.975517899176,57780.77675850274,1200.0,10800.0
2025-05-12,30810.688025883886,35710.901853022995,4900.213827139109,1796.2330946734837,37507.13494769648,397.87816985733895,50023.4665574074,55649.45035057406,1200.0,10800.0
2025-05-13,35267.56649943333,35613.47600702181,345.9095075884834,4073.934336701125,39687.410343722935,1475.9698239876586,59822.870333333325,56091.66830946501,1200.0,10800.0
2025-05-14,35027.32527015541,35500.42634075729,473.10107060187875,1973.60101577469,37474.02735653198,582.5084045521248,57328.76330929356,57054.18935291495,1200.0,10800.0
2025-05-15,34178.28182459716,35312.4549618345,1134.1731372373397,2212.6217416474346,37525.07670348193,658.6379401876061,54822.90570072016,55907.68669718792,1200.0,10800.0
2025-05-16,13870.329946053622,13754.291820232367,-116.03812582125465,1633.609793136744,15387.901613369111,404.0052060833353,26990.516419333333,26535.16286111111,1200.0,10800.0
2025-05-17,14042.350055538887,14119.475258443887,77.12520290499924,2365.222495957164,16484.69775440105,543.0193953888884,27382.860788888884,27342.87423333333,1200.0,10800.0
2025-05-18,35995.311411361705,35433.4286946003,-561.8827167614072,1258.8405649006913,36692.26925950099,300.4568326388877,61067.536018244165,58763.72426234568,1200.0,10800.0
2025-05-19,32356.55766908972,33268.55801287989,912.0003437901687,1619.1761935193035,34887.7342063992,360.7621381618667,53660.959271296306,54118.80630240741,1200.0,10800.0
2025-05-20,32653.161384171355,35897.92720903618,3244.765824864822,2270.8990825411106,38168.82629157729,525.0124965617268,53692.34654938271,57941.98311843141,1200.0,10800.0
2025-05-21,31079.576032346595,36002.41022623435,4922.834193887757,1707.1903614664316,37709.600587700785,404.4946912150222,49996.36245325788,55274.691393923866,1200.0,10800.0
2025-05-22,32504.38360613656,33429.723129560916,925.339523424358,1704.2651252341989,35133.98825479511,525.2846105795575,52847.184938305894,54208.69153297669,1200.0,10800.0
2025-05-23,13110.313562426112,14153.909085460691,1043.595523034579,1083.853569652265,15237.762655112956,248.22920383333144,26358.406741666666,27100.020975,1200.0,10778.84888888889
2025-05-24,13613.553813269746,13490.174707120288,-123.37910614945758,1564.2342838634986,15054.408990983786,372.47923133333387,26765.74158933333,26457.951674999997,1200.0,10783.75950925926
2025-05-25,32626.349164154657,33322.93180556716,696.582641412504,1898.4807527594792,35221.41255832664,443.49170283230706,54239.35905123457,54350.40569290124,1200.0,10800.0
2025-05-26,31606.28966177778,38087.04505174533,6480.755389967548,1046.0801661947469,39133.125217940076,281.1590910679015,51133.07898796296,58835.257473738675,1200.0,10800.0
2025-05-27,30687.158175201334,33766.06478805163,3078.9066128503,2758.0357660465424,36524.10055409818,697.9020657366241,49468.67452674897,53255.39392858229,1200.0,10800.0
2025-05-28,33585.89560869959,34716.36991655202,1130.4743078524334,715.0587765810413,35431.428693133064,145.731407337448,56524.906987688606,57468.41500925,1200.0,10800.0
2025-05-29,33888.14568294047,36471.023956212535,2582.8782732720647,2452.887330353491,38923.91128656603,623.391343638894,56065.60951656378,59097.44350051884,1200.0,10800.0
2025-05-30,13189.881145339445,13703.769997879443,513.888852539998,1612.8828604238204,15316.652858303263,386.84606402777837,26252.454649999996,26632.10414722222,1200.0,10800.0
2025-05-31,14721.194264716667,14190.757596175425,-530.4366685412424,561.3060070839394,14752.063603259365,100.18147616667054,28562.669405555553,27433.509721166665,1200.0,10786.574333333332
2025-06-01,48958.22161058287,48148.84562561949,-809.3759849633789,4120.0036858592775,52268.84931147877,1100.385963504118,79509.60427177639,76197.9700344993,1200.0,10800.0
2025-06-02,50235.102672710345,47434.25695660204,-2800.845716108306,3844.840589190387,51279.09754579243,1186.7871049979399,80883.0467294369,71924.52609084362,1200.0,10800.0
2025-06-03,45751.03068597537,46665.17502784595,914.1443418705821,1131.6481142575644,47796.823142103516,211.0564212499994,74229.69418148146,74641.83245428669,1200.0,10800.0
2025-06-04,52847.82085751349,49330.32163949125,-3517.49921802224,487.2851050833358,49817.60674457459,122.44476666666796,85275.03718923182,74713.5708600216,1200.0,10800.0
2025-06-05,45044.39738967143,47524.4550861406,2480.057696469172,1853.0737644334765,49377.528850574075,465.4910153292216,74196.6875906286,75835.33310452194,1200.0,10800.0
2025-06-06,21072.313451311107,21374.973207103587,302.6597557924797,1821.9352534351483,23196.908460538736,703.417199550747,36308.142794444444,36774.81480732374,1200.0,10749.212524691357
2025-06-07,21491.526155810043,22529.876356388788,1038.350200578745,574.6523786041689,23104.528734992957,112.08920000000049,39113.74550809328,40016.95572198216,1200.0,10800.0
2025-06-08,43520.82150670081,44879.55134832098,1358.7298416201666,652.6680259722176,45532.2193742932,144.2077758333319,71295.37065790122,69813.67263554732,1200.0,10800.0
2025-06-09,50014.69214539734,48345.75737252384,-1668.934772873501,1623.4820963984234,49969.239468922264,528.6435992222165,80211.44937449999,75396.20119122427,1200.0,10800.0
2025-06-10,45069.22481612783,47519.51093394146,2450.28611781363,2619.251565847985,50138.762499789445,954.6036995884765,73444.80432424552,75643.01302836076,1200.0,10800.0
2025-06-11,50146.27957861117,52578.00583015372,2431.7262515425537,267.9469134249929,52845.95274357872,40.7737966666656,79774.66972846982,81849.02305930624,1200.0,10788.531759259258
2025-06-12,48104.087164944285,48113.46122476044,9.374059816153022,968.0996843257577,49081.5609090862,267.1490288086408,77332.64541805418,77152.5311355511,1200.0,10800.0
2025-06-13,19428.995838446943,20287.364840964023,858.3690025170799,1060.0295414221823,21347.394382386206,343.92583316667015,34177.855775,35287.00433333333,1200.0,10800.0
2025-06-14,19725.339096281943,19569.960053749026,-155.37904253291708,3582.1469190627477,23152.106972811773,1150.271214111102,34597.532425,33998.256583333336,1200.0,10800.0
2025-06-15,43957.46505443995,47884.5535978382,3927.088543398255,289.55246198192793,48174.10605982013,66.91220916666241,70964.73175730451,75839.13149284362,1200.0,10800.0
2025-06-16,46201.1170167088,48204.66790613919,2003.550889430393,3348.587790038374,51553.25569617756,1026.7444263031553,74848.89141275719,77058.57976721536,1200.0,10800.0
2025-06-17,47394.23726910795,49740.31641826645,2346.079149158497,1334.1587246575555,51074.475142924006,452.1043035133685,76146.04513487653,78822.41998028806,1200.0,10800.0
2025-06-18,46962.5132760829,48126.170858350495,1163.657582267595,557.7048970784448,48683.87575542894,127.15889922222229,76200.82743840877,76844.03623882578,1200.0,10800.0
2025-06-19,44467.46247589464,47218.705376793776,2751.2429008991385,4454.8586915658025,51673.56406835958,1601.6861539053457,72455.85138573387,72638.49023076131,1200.0,10800.0
2025-06-20,18888.44511240805,18593.140945650135,-295.3041667579164,699.8140785905139,19292.955024240648,124.76931716666417,33374.23734444444,32783.41401388889,1200.0,10800.0
2025-06-21,18261.851027679164,18366.835821813336,104.98479413417226,251.24013216607196,18618.07595397941,43.49649811111362,33227.83023611111,33385.839236111104,1200.0,10800.0
2025-06-22,41840.51572502193,44497.010374913836,2656.494649891909,4280.994616736588,48778.00499165042,1491.3784474454758,69143.6212462277,70112.45342379971,1200.0,10800.0
2025-06-23,43925.09496247825,44796.47414211102,871.3791796327714,2792.750093963787,47589.22423607481,726.3961207692084,70806.17101535253,71954.66153594924,1200.0,10800.0
2025-06-24,51570.17314447097,51315.709208232736,-254.46393623823678,819.3287904236157,52135.03799865635,181.98915833333334,82720.64014197531,80945.05095799039,1200.0,10800.0
2025-06-25,44128.39477748444,47605.334594513755,3476.9398170293134,455.1342079564647,48060.46880247022,74.79089841666547,72660.4915462963,75749.52571251715,1200.0,10800.0
2025-06-26,43267.98844146603,46014.17521607709,2746.1867746110656,563.5849223924412,46577.76013846953,104.23247225000301,69647.62488758573,73135.2663770576,1200.0,10800.0
2025-06-27,18795.482223613333,18180.417339453335,-615.0648841599977,1954.615881599868,20135.033221053203,411.8134326666633,33578.42959722222,32172.44293888889,1200.0,10800.0
2025-06-28,18185.859209048336,18347.262986694303,161.40377764596633,360.7742425267285,18708.03722922103,111.51339883333377,32799.13095277778,32771.623213271596,1200.0,10800.0
2025-06-29,41454.87021942584,46014.76313937143,4559.892919945596,3025.443008327035,49040.20614769847,1080.7702413497914,68121.60394999999,72529.23883762003,1200.0,10800.0
2025-06-30,44988.75856055867,45383.71553544543,394.95697488675796,890.4193280704407,46274.13486351587,271.4238404986331,73692.84564409361,73895.18997876439,1200.0,10800.0
2025-07-01,49813.1753573074,53186.303191589075,3373.127834281673,2226.5067841223145,55412.80997571139,593.7193064125464,79821.60565339506,83401.18048657407,1200.0,10800.0
2025-07-02,47496.559510325154,47747.18518857626,250.62567825110455,2778.669348218163,50525.854536794424,1083.9174988525338,75342.04432829218,75692.53229790294,1200.0,10792.145169753087
2025-07-03,53031.6814482435,54367.33087350452,1335.649425261021,1087.2035793290745,55454.5344528336,346.8481226001377,84377.92135836762,85636.24563735047,1200.0,10780.07008
2025-07-04,24041.46222326222,24278.563113808847,237.10089054662603,1331.4090689025686,25609.972182711415,307.33999266666905,41347.43505833333,41539.7423275,1200.0,10800.0
2025-07-05,24365.22229813889,24503.52031479391,138.29801665501873,1655.904692707327,26159.42500750124,386.1730526666623,41817.791241666666,41917.30589380555,1200.0,10800.0
2025-07-06,49388.62798448921,57039.3763908018,7650.7484063125885,363.004266831736,57402.380657633534,73.76449208333372,77901.9893989026,86240.55227237276,1200.0,10800.0
2025-07-07,49403.11556207686,49392.22218748202,-10.893374594845227,2458.38365350243,51850.60584098445,923.7336756364873,78921.92999485595,77753.57731932407,1200.0,10799.582265432098
2025-07-08,51806.66232309111,52099.2157780146,292.5534549234944,329.13299947196055,52428.348777486564,125.92433757990108,82429.8426283971,80243.16953034978,1200.0,10800.0
2025-07-09,51102.70107014575,50658.32511035682,-444.3759597889293,1379.531882112155,52037.85699246897,358.5052133425936,82183.93045089162,79202.13918960767,1200.0,10800.0
2025-07-10,47423.12556961537,48696.98663373735,1273.8610641219857,2482.3704667529973,51179.35710049035,822.2665021947939,74690.29489717181,76097.79076620472,1200.0,10800.0
2025-07-11,25036.66590702222,24529.37511696736,-507.2907900548598,1765.2135428391823,26294.58865980654,373.4368843333357,42661.938802777775,41567.452325,1200.0,10800.0
2025-07-12,23889.579775777773,25743.623154552773,1854.0433787750007,1164.7722666542122,26908.395421206988,262.2177781666702,41175.21896388888,42982.34176666666,1200.0,10800.0
2025-07-13,51253.00781316958,48761.76458472391,-2491.2432284456663,3622.645395259598,52384.40997998351,894.1381075154314,79897.84429238681,73119.70341944444,1200.0,10800.0
2025-07-14,47999.005427270764,49182.949123135324,1183.9436958645601,1684.5446471660516,50867.49377030138,591.3879016460942,76863.52180226336,75596.4077920096,1200.0,10800.0
2025-07-15,48938.9445737651,47847.98632730035,-1090.9582464647465,7605.212574548546,55453.1989018489,2370.011254286691,78542.48136975308,74111.22290991082,1200.0,10800.0
2025-07-16,48663.31880164512,48707.60248246472,44.283680819600704,1512.7296613314275,50220.33214379614,490.6901532908029,76462.57977458848,75714.49437246227,1200.0,10796.402043209877
2025-07-17,46234.61706116462,49101.916513002165,2867.2994518375417,3029.789793097846,52131.70630610001,925.6703307616574,73744.17677623456,76131.77217311384,1200.0,10800.0
