date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_min_kwh,soc_max_kwh,grid_kwh
2025-04-16,39730.19551893616,281.398322900002,40011.59384183616,44.99495000000031,1200.0,10800.0,66587.14111440329
2025-04-17,39718.67809125981,285.6856806750037,40004.36377193481,45.609900000000586,1200.0,10800.0,66143.09658456789
2025-04-18,14349.143019471667,0.0,14349.143019471667,0.0,1200.0,10724.532370370369,28595.448266666666
2025-04-19,14427.983968570003,0.0,14427.983968570003,0.0,1200.0,10706.587203703704,28774.305583333335
2025-04-20,39151.94845188833,183.46085710831224,39335.40930899665,29.32756666666331,1200.0,10800.0,65863.36637222223
2025-04-21,40154.831158601046,125.89575269166748,40280.72691129272,20.091133333333467,1200.0,10800.0,67147.92082078189
2025-04-22,39665.049074396724,56.64220637500334,39721.69128077173,9.054916666667198,1200.0,10800.0,66477.08950514403
2025-04-23,39779.65607499135,0.44088188049046384,39780.096956871836,0.07041716666514355,1200.0,10800.0,66694.7534409465
2025-04-24,39741.8787746703,24.73282829998994,39766.61160297029,3.950299999998393,1200.0,10800.0,66159.63221460905
2025-04-25,14685.573233226665,0.0,14685.573233226665,0.0,1200.0,10586.849388888886,28884.612816666668
2025-04-26,14574.573026495,0.0,14574.573026495,0.0,1200.0,10609.889296296296,28911.19168333333
2025-04-27,39294.919495817034,0.0,39294.919495817034,0.0,1200.0,10786.848967962962,65687.4400030864
2025-04-28,39472.40646244117,0.0,39472.40646244117,0.0,1200.0,10760.902829444445,66208.91656440329
2025-04-29,39419.36816987142,98.63813836666664,39518.00630823809,15.653249999999996,1200.0,10800.0,65905.06805720164
2025-04-30,39662.60424343512,0.0,39662.60424343512,0.0,1200.0,10772.245777777778,66341.77688806584
2025-05-01,42430.31692891926,57.96057612499358,42488.27750504425,9.167833333332375,1200.0,10800.0,69029.3914493827
2025-05-02,17024.713042613334,0.0,17024.713042613334,0.0,1200.0,10697.48209259259,31737.342049999996
2025-05-03,17223.992000208327,0.0,17223.992000208327,0.0,1200.0,10615.544574074076,31803.974749999994
2025-05-04,42474.60678985666,44.32015299999091,42518.926942856655,6.993149999998589,1200.0,10800.0,69335.15724999999
2025-05-05,42319.3769495392,40.32051675833853,42359.69746629753,6.35568333333414,1200.0,10800.0,69279.1135164609
2025-05-06,42518.71109837179,33.708238358336324,42552.41933673012,5.301550000000465,1200.0,10800.0,69679.21261584361
2025-05-07,42870.21983153203,38.89132733334124,42909.111158865366,6.127966666667895,1200.0,10800.0,69831.38593086418
2025-05-08,42440.55124950877,27.462603366666315,42468.01385287543,4.305733333333279,1200.0,10800.0,69114.48084711934
2025-05-09,16902.44039468,0.0,16902.44039468,0.0,1200.0,10573.28737037037,31244.474416666664
2025-05-10,17188.419872954997,0.0,17188.419872954997,0.0,1200.0,10550.956222222225,31865.132349999996
2025-05-11,42626.387609491474,16.112630258328917,42642.5002397498,2.4973833333326483,1200.0,10800.0,69408.769345679
2025-05-12,42303.428591330055,17.59308448332227,42321.021675813376,2.731633333331615,1200.0,10800.0,69132.83182736626
2025-05-13,42308.569537374315,17.828162733331745,42326.39770010765,2.768133333333086,1200.0,10800.0,68940.39101563786
2025-05-14,42377.691372176356,18.518799016671014,42396.21017119303,2.875366666667342,1200.0,10800.0,69249.4374020576
2025-05-15,41618.816923498765,18.30003669998842,41637.11696019876,2.8413999999982025,1200.0,10800.0,68273.08653600822
2025-05-16,17017.489005938332,0.0,17017.489005938332,0.0,1200.0,10408.78362962963,31663.572650000002
2025-05-17,17485.947344576667,0.0,17485.947344576667,0.0,1200.0,10469.998407407405,32242.437433333333
2025-05-18,42259.286896149504,2.95350595832939,42262.24040210783,0.45858333333272105,1200.0,10800.0,69354.5594255144
2025-05-19,42037.058943981974,0.7378933333410714,42037.79683731531,0.11013333333448827,1200.0,10800.0,68738.3452701646
2025-05-20,42408.32807539246,0.3800016666578586,42408.70807705912,0.05671666666535202,1200.0,10800.0,69112.71992798353
2025-05-21,42142.28931693419,0.0,42142.28931693419,0.0,1200.0,10796.772537037039,68936.71919423869
2025-05-22,41858.038740060736,0.0,41858.038740060736,0.0,1200.0,10795.014462962963,68401.33760061726
2025-05-23,17042.98842929166,0.0,17042.98842929166,0.0,1200.0,10327.073148148147,31638.339799999994
2025-05-24,17021.13195806,0.0,17021.13195806,0.0,1200.0,10312.439925925926,31649.169149999998
2025-05-25,42292.31296274932,0.0,42292.31296274932,0.0,1200.0,10791.542370370371,68967.55328230452
2025-05-26,41613.57361218635,0.0,41613.57361218635,0.0,1200.0,10789.631351851851,68047.13532427982
2025-05-27,42037.15702878623,0.0,42037.15702878623,0.0,1200.0,10799.732629629629,68696.27953621399
2025-05-28,41853.09724836494,0.0,41853.09724836494,0.0,1200.0,10799.687518518518,68568.19876707818
2025-05-29,42550.70043697142,0.0,42550.70043697142,0.0,1200.0,10799.57672222222,69115.98509053497
2025-05-30,16640.942498248332,0.0,16640.942498248332,0.0,1200.0,10384.362907407407,31156.228833333327
2025-05-31,16985.025635129998,0.0,16985.025635129998,0.0,1200.0,10267.35403703704,31687.41965
2025-06-01,48392.866560923576,0.5676725499998939,48393.43423347358,0.08414999999998447,1200.0,10799.465574074075,77031.74378209875
2025-06-02,48188.96326270365,0.5676725499998939,48189.53093525365,0.08414999999998447,1200.0,10799.594814814815,76820.57294012344
2025-06-03,48301.29093694417,0.5676725499998939,48301.85860949417,0.08414999999998447,1200.0,10799.556444444443,76835.284481893
2025-06-04,48310.12713647465,0.5676725499998939,48310.69480902465,0.08414999999998447,1200.0,10799.396666666666,77330.86254897118
2025-06-05,48494.87740579697,0.5676725499998939,48495.44507834697,0.08414999999998447,1200.0,10799.389981481481,77210.53659012346
2025-06-06,22199.778682493332,0.0,22199.778682493332,0.0,1200.0,10558.018392037036,38137.88883333333
2025-06-07,22314.357769546667,0.0,22314.357769546667,0.0,1200.0,10554.912862592595,38377.131299999994
2025-06-08,48439.723241540545,0.5676725499998939,48440.29091409055,0.08414999999998447,1200.0,10799.347259259259,77026.93328734979
2025-06-09,48374.64526054467,0.5676725499998939,48375.21293309467,0.08414999999998447,1200.0,10799.389018518517,76907.64817942385
2025-06-10,47689.42338944004,0.5676725499998939,47689.99106199004,0.08414999999998447,1200.0,10799.429351851852,76152.18877757201
2025-06-11,48368.78501945206,12820.015584811948,61188.800604264005,3974.9536436214034,1200.0,10800.0,76974.22292860081
2025-06-12,48158.27393448755,1893.1186608216126,50051.39259530917,550.4039617283973,1200.0,10800.0,76529.11219279835
2025-06-13,21731.542286751665,0.0,21731.542286751665,0.0,1200.0,10441.806594074074,37198.78003333333
2025-06-14,22038.840157778333,0.0,22038.840157778333,0.0,1200.0,10487.060534259257,38062.12881666666
2025-06-15,47766.58242215031,0.0,47766.58242215031,0.0,1200.0,10798.294055555556,76097.92675679013
2025-06-16,47934.57254606005,1962.7233067188363,49897.29585277889,886.2438257201685,1200.0,10800.0,76346.6788718107
2025-06-17,47807.53903258451,10056.61839306448,57864.157425648984,3244.421100858016,1200.0,10800.0,76000.65716255145
2025-06-18,47430.92814765166,0.25874006666628785,47431.18688771833,0.03826666666661064,1200.0,10798.148592592592,75630.38792222222
2025-06-19,47937.48918469808,0.25874006666628785,47937.74792476475,0.03826666666661064,1200.0,10798.037685185185,76105.9136345679
2025-06-20,21038.665407419998,0.0,21038.665407419998,0.0,1200.0,10508.614994444442,36662.84265
2025-06-21,21004.672124911664,0.0,21004.672124911664,0.0,1200.0,10491.782870185189,36963.66023333333
2025-06-22,47047.29896382704,0.25874006666628785,47047.557703893704,0.03826666666661064,1200.0,10797.73012962963,75277.71498148148
2025-06-23,47401.42087635609,0.0,47401.42087635609,0.0,1200.0,10798.260407407406,75465.94778065843
2025-06-24,47552.51885686059,15600.152365572627,63152.671222433215,5323.814569341561,1200.0,10800.0,75853.9108164609
2025-06-25,47031.844180415246,58.85203578981024,47090.696216205055,28.530022427981446,1200.0,10800.0,75066.7961654321
2025-06-26,47460.17435877882,0.25874006666628785,47460.43309884549,0.03826666666661064,1200.0,10798.278796296296,75458.01096419751
2025-06-27,20550.812190608332,0.0,20550.812190608332,0.0,1200.0,10484.30638685185,35887.01318333333
2025-06-28,20741.177953176666,0.0,20741.177953176666,0.0,1200.0,10426.408778703702,36555.33766666666
2025-06-29,46999.68270311833,0.25874006666628785,46999.941443184995,0.03826666666661064,1200.0,10798.80011111111,75078.48285555554
2025-06-30,46647.32891585672,0.25874006666628785,46647.58765592339,0.03826666666661064,1200.0,10799.017592592594,74678.57054135801
2025-07-01,57961.00757222818,0.483510050000098,57961.49108227818,0.07165000000001479,1200.0,10799.079481481482,90451.58267489712
2025-07-02,57687.54554236254,0.5676725499998939,57688.11321491254,0.08414999999998447,1200.0,10799.055444444444,90107.49742942385
2025-07-03,58185.84065277022,0.5676725499998939,58186.40832532022,0.08414999999998447,1200.0,10799.03862962963,90508.95801810699
2025-07-04,28595.390437813334,0.0,28595.390437813334,0.0,1200.0,10779.26255555556,47376.46078333333
2025-07-05,28412.18678287166,0.0,28412.18678287166,0.0,1200.0,10584.352555555555,47194.35508333333
2025-07-06,57894.59115116975,0.5676725499998939,57895.15882371975,0.08414999999998447,1200.0,10799.25585185185,90206.74401666666
2025-07-07,57799.69944076008,0.5676725499998939,57800.26711331008,0.08414999999998447,1200.0,10799.228277777776,90423.65505720164
2025-07-08,57923.95139815378,0.5676725499998939,57924.519070703784,0.08414999999998447,1200.0,10799.314611111111,90256.37509423867
2025-07-09,57321.99086957527,0.5676725499998939,57322.55854212527,0.08414999999998447,1200.0,10799.34911111111,89439.66641831276
2025-07-10,57326.12827645293,0.5676725499998939,57326.69594900293,0.08414999999998447,1200.0,10799.425722222222,89307.12161934155
2025-07-11,27978.074341485,0.0,27978.074341485,0.0,1200.0,10567.232888888891,46705.36141666667
2025-07-12,28041.13648187,0.0,28041.13648187,0.0,1200.0,10654.204037037038,46822.15838333333
2025-07-13,57034.19164587866,0.5676725499998939,57034.75931842866,0.08414999999998447,1200.0,10799.482629629629,88745.10464423869
2025-07-14,57943.515077250435,0.5676725499998939,57944.08274980044,0.08414999999998447,1200.0,10799.569777777777,89968.2279611111
2025-07-15,56714.30378118965,0.5676725499998939,56714.87145373965,0.08414999999998447,1200.0,10799.536851851852,88429.44813251027
2025-07-16,57126.472843365606,0.5676725499998939,57127.04051591561,0.08414999999998447,1200.0,10799.636555555555,89179.90650555555
2025-07-17,56672.40092178454,0.5676725499998939,56672.96859433454,0.08414999999998447,1200.0,10799.729074074074,88437.66633600822
2025-07-18,27252.883212125,0.0,27252.883212125,0.0,1200.0,10560.258502777779,45745.0806
2025-07-19,27892.293525851666,0.0,27892.293525851666,0.0,1200.0,10635.505722222224,46458.35428333333
2025-07-20,56017.62043229841,0.5676725499998939,56018.188104848414,0.08414999999998447,1200.0,10799.792074074074,87565.60992667901
2025-07-21,55751.81698637226,0.5676725499998939,55752.38465892226,0.08414999999998447,1200.0,10799.891444444445,87250.12728971193
2025-07-22,56427.42055742265,0.5676725499998939,56427.98822997265,0.08414999999998447,1200.0,10799.858407407406,88328.84618641975
2025-07-23,56565.07265693313,0.5676725499998939,56565.64032948313,0.08414999999998447,1200.0,10799.928907407406,88319.076713786
2025-07-24,55983.30545254622,0.8455358833327706,55984.15098842955,0.1254833333332499,1200.0,10799.99498148148,87762.30362469135
2025-07-25,26848.510462615,0.0,26848.510462615,0.0,1200.0,10625.144294259264,45079.47863333333
2025-07-26,27127.844955725,0.0,27127.844955725,0.0,1200.0,10624.857671296295,45330.007583333325
2025-07-27,55386.562282907,6.048658833326702,55392.61094174033,0.9323833333323043,1200.0,10800.0,86940.70912346296
2025-07-28,55514.24990419739,18.005389033330392,55532.25529323072,2.7891833333328755,1200.0,10800.0,87022.62807199999
2025-07-29,55744.73182383162,19.182390408337522,55763.91421423996,2.9719333333339817,1200.0,10800.0,87181.40513340535
2025-07-30,55669.626076128414,18.46180580000265,55688.08788192842,2.8600500000004097,1200.0,10800.0,87246.41512809464
2025-07-31,55105.1443784272,17.712131599997534,55122.856510027195,2.743649999999615,1200.0,10800.0,86217.610116
2025-08-01,26965.735116243333,0.0,26965.735116243333,0.0,1200.0,10629.514525555554,45100.991299999994
2025-08-02,26336.657817238327,0.0,26336.657817238327,0.0,1200.0,10644.44675388889,44030.15476666666
2025-08-03,55689.63264288312,16.831929933322588,55706.46457281645,2.606983333331663,1200.0,10800.0,86861.092294
2025-08-04,55583.60106761588,17.39375621666377,55600.99482383254,2.6942166666662155,1200.0,10800.0,87124.16596831275
2025-08-05,54144.76416713369,25.519876291663277,54170.28404342535,3.9892833333328053,1200.0,10800.0,85288.51132349999
2025-08-06,54340.240840014696,24.13431258333005,54364.375152598026,3.768466666666156,1200.0,10800.0,85513.10523683333
2025-08-07,54557.538990188244,30.475791608341858,54588.014781796584,4.779450000001322,1200.0,10800.0,85666.27504959053
2025-08-08,25913.842300055,0.0,25913.842300055,0.0,1200.0,10693.143602222219,43531.271049999996
2025-08-09,25896.00426588,0.0,25896.00426588,0.0,1200.0,10710.699841851852,43552.03439999999
2025-08-10,54268.7268796009,50.94026812500269,54319.6671477259,8.042100000000417,1200.0,10800.0,85366.50908949999
2025-08-11,54187.3733723692,54.221007316667375,54241.59437968586,8.565166666666775,1200.0,10800.0,85256.10933433333
2025-08-12,54499.52045078516,69.45150782500059,54568.97195861016,10.993333333333425,1200.0,10800.0,85453.10077583333
2025-08-13,54345.2857484921,76.58954652500104,54421.8752950171,12.131300000000163,1200.0,10800.0,85358.33501213169
2025-08-14,54154.96696850497,109.55225660000116,54264.51922510497,17.386566666666845,1200.0,10800.0,84727.88482816666
2025-08-15,25736.340010134998,0.0,25736.340010134998,0.0,1200.0,10746.105752777778,43498.240033333335
2025-08-16,25831.95442938333,0.0,25831.95442938333,0.0,1200.0,10769.519882037037,43519.58618333333
2025-08-17,53633.6651452967,149.42069862499508,53783.08584392169,23.75521666666591,1200.0,10800.0,84213.28030883333
2025-08-18,53849.85175552373,164.6091545083256,54014.46091003205,26.185249999998806,1200.0,10800.0,84527.16599533331
2025-08-19,53488.8240553035,175.07533804999537,53663.899393353495,27.861066666665952,1200.0,10800.0,84183.41236028807
2025-08-20,53414.15178483483,183.30043029166424,53597.4522151265,29.17908333333296,1200.0,10800.0,83886.14785583332
2025-08-21,53274.54038172829,218.43866994166095,53492.97905166996,34.814749999999115,1200.0,10800.0,83805.8691995
2025-08-22,26180.966481978336,52.081173100004044,26233.04765507834,8.33918333333398,1200.0,10800.0,43883.9722
2025-08-23,25654.490655018333,114.27755053333104,25768.768205551663,18.286316666666302,1200.0,10800.0,43251.17188333333
2025-08-24,53386.113330873464,237.1974036333303,53623.31073450679,37.8241666666662,1200.0,10800.0,83907.33007699999
2025-08-25,52933.79253431501,274.8604608249915,53208.65299514,43.86561666666535,1200.0,10800.0,83325.53781378601
2025-08-26,52803.53274115689,275.50454946665934,53079.03729062355,43.96856666666553,1200.0,10800.0,83183.71359516666
2025-08-27,52377.306871871224,328.37621056665836,52705.683082437885,52.416466666665386,1200.0,10800.0,82642.2319271605
2025-08-28,53074.91414802083,344.4446011666587,53419.358749187486,54.9882333333321,1200.0,10800.0,83355.66038749999
2025-08-29,24966.06418957166,381.59467210833463,25347.658861679996,61.02026666666688,1200.0,10800.0,42193.83908333333
2025-08-30,25545.125947963326,401.8284929250081,25946.954440888334,64.23896666666796,1200.0,10800.0,43010.27596666666
2025-08-31,52322.39255516432,447.3675217916643,52769.76007695598,71.42294999999964,1200.0,10800.0,82191.97814506173
2025-09-01,42897.09603624338,490.8298304833439,43387.92586672673,78.35938333333492,1200.0,10800.0,69938.08221625513
2025-09-02,43266.83612766265,508.12550998333705,43774.96163764599,81.13896666666723,1200.0,10800.0,70203.85526563785
2025-09-03,43151.96180735901,648.4958966916603,43800.45770405067,103.73424999999905,1200.0,10800.0,70082.68925658436
2025-09-04,42992.19727840062,683.0163965166622,43675.213674917286,109.30643333333268,1200.0,10800.0,69717.21372366254
2025-09-05,17749.445657196666,619.7822705333315,18369.227927729997,99.9240999999997,1200.0,10800.0,32289.620066666663
2025-09-06,17892.988630823333,669.4929020499856,18562.481532873317,108.74569999999767,1200.0,10800.0,32674.918916666662
2025-09-07,42654.77991134086,736.8338040833341,43391.613715424195,118.00608333333345,1200.0,10800.0,69445.05527201646
2025-09-08,43019.93802487259,736.0174501250069,43755.955474997594,117.84588333333436,1200.0,10800.0,70066.7030493827
2025-09-09,43003.631430415495,761.4868557666647,43765.11828618216,121.9587999999997,1200.0,10800.0,69766.32454670782
2025-09-10,43001.923309024816,852.9436841750023,43854.866993199816,137.7382833333337,1200.0,10800.0,69949.48006234568
2025-09-11,42719.05247440474,945.7658489583346,43664.81832336308,154.38265000000018,1200.0,10800.0,69384.0393738683
2025-09-12,17657.553378784996,959.6426130833497,18617.195991868346,158.27866666666932,1200.0,10800.0,32395.21663333333
2025-09-13,17468.84371371,1000.4498626416628,18469.293576351665,165.23028333333266,1200.0,10800.0,32058.229566666665
2025-09-14,42972.88061843253,1088.4477753916608,44061.32839382419,179.32533333333248,1200.0,10800.0,69899.65718312757
2025-09-15,42699.595037373576,1221.121048291683,43920.71608566526,203.61648333333585,1200.0,10800.0,69396.69547613169
2025-09-16,43344.42704091796,1219.8256075416662,44564.252648459624,202.7887833333333,1200.0,10800.0,70499.48311358024
2025-09-17,42687.86832466691,1377.4692966666591,44065.33762133357,233.7945999999989,1200.0,10800.0,69591.61654835391
2025-09-18,42897.749776989935,1273.7518531916803,44171.501630181614,211.96320000000205,1200.0,10800.0,69442.5263393004
2025-09-19,17430.41049106,1465.9893560833239,18896.399847143322,251.64446666666507,1200.0,10800.0,32179.346133333333
2025-09-20,17436.270738113333,2100.7288132333283,19536.99955134666,514.036466666666,1200.0,10800.0,32082.660199999995
2025-09-21,42838.76915942654,1572.8554492916603,44411.6246087182,269.86098333333246,1200.0,10800.0,69542.0507563786
2025-09-22,42938.42437923678,1779.3580801916764,44717.782459428454,311.8587833333348,1200.0,10800.0,69874.81856028805
2025-09-23,43240.16149545253,2011.6673477916643,45251.82884324419,359.1405999999996,1200.0,10800.0,69846.5868164609
2025-09-24,42640.99299914555,1870.2791195999973,44511.272118745546,329.5588166666663,1200.0,10800.0,69655.5143574074
2025-09-25,42476.0191387279,2135.2624141666706,44611.281552894565,383.34098333333395,1200.0,10800.0,69198.45722510287
2025-09-26,16688.396220365,2525.100935991656,19213.497156356658,573.8541333333318,1200.0,10800.0,31240.05113333333
2025-09-27,17741.70119226833,3823.8455125833316,21565.546704851662,948.529116666667,1200.0,10800.0,32593.168883333332
2025-09-28,42258.928478444446,2426.4069426249957,44685.335421069445,491.4333666666655,1200.0,10800.0,69061.7508537037
2025-09-29,42943.08220799963,2377.682205916666,45320.764413916295,433.52955,1200.0,10800.0,69792.71080246914
2025-09-30,42718.73817454018,7165.504359657289,49884.24253419747,1716.5862042407443,1200.0,10800.0,69582.79915987654
2025-10-01,39199.9943614974,2445.931065508328,41645.92542700573,447.0666499999992,1200.0,10800.0,65866.67960061728
2025-10-02,39280.31532476024,2255.010061133344,41535.325385893586,406.1850166666685,1200.0,10800.0,65885.62315390946
